4,19,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,42.312,84.624,13,64,1018,4793,39,69,0
4,20,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,5.289,1.0578,16,57,1013,4549,36,70,0
4,21,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,63.468,126.936,17,53,1017,4779,38,73,0
4,22,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,74.046,148.092,16,53,1015,4526,30,50,0
4,23,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,84.624,169.248,21,42,1008,4880,34,57,0
4,24,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,4.06,0,0,8,75,1022,4777,42,45,0
4,25,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,1.02,0.378,0.756,7,84,1029,4816,42,45,0
4,26,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,116.358,232.716,7,69,1033,4697,34,54,0
4,27,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,126.936,253.872,7,73,1029,4667,33,50,0
4,28,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,137.514,275.028,10,73,1023,4531,33,75,0
4,29,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,148.092,296.184,10,66,1029,4669,35,65,1
4,30,1,1.0578,2.46,0.43,0.3,22,10,1,1,0.5,0,1.0578,21.156,11,63,1027,4652,37,62,0
5,1,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,1.3157,26.314,12,70,1014,5272,42,44,0
5,2,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,26.314,52.628,13,68,1021,5191,49,46,0
5,3,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,39.471,78.942,14,67,1021,5165,41,47,0
5,4,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,52.628,105.256,13,71,1016,5021,49,66,0
5,5,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,65.785,1.3157,14,74,1018,5246,41,77,0
5,6,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,1.02,17.742,35.484,13,89,1020,5023,40,62,0
5,7,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,92.099,184.198,12,93,1019,5052,43,51,0
5,8,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,105.256,210.512,13,88,1016,5151,45,58,0
5,9,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,118.413,236.826,16,76,1017,5220,47,77,0
5,10,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,1.3157,26.314,13,86,1020,5263,41,66,1
5,11,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,1.02,0.2957,0.5914,13,89,1019,5159,45,45,0
5,12,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,26.314,52.628,14,82,1022,5293,46,77,0
5,13,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,5.08,0,0,13,96,1018,5096,40,78,0
5,14,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,52.628,105.256,14,91,1013,5236,43,69,0
5,15,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,1.02,14.785,2.957,13,82,1022,5199,46,55,0
5,16,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,1.02,17.742,35.484,9,94,1024,5069,40,75,1
5,17,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0.25,10.657,21.314,9,88,1021,5251,40,75,0
5,18,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,4.06,0,0,9,95,1018,5285,43,60,0
5,19,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0.25,31.971,63.942,11,89,1017,5091,45,65,0
5,20,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,2.03,0,0,8,96,1024,5113,46,78,0
5,21,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,1.02,0.2957,0.5914,8,91,1025,5176,48,54,1
5,22,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,1.3157,26.314,8,86,1025,5259,47,48,0
5,23,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,26.314,52.628,10,83,1021,5017,44,77,0
5,24,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,39.471,78.942,10,83,1017,5021,40,63,0
5,25,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,52.628,105.256,10,79,1019,5296,48,69,0
5,26,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,2.03,0,0,9,89,1027,5083,48,51,0
5,27,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,4.06,0,0,9,93,1026,5198,49,72,0
5,28,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,92.099,184.198,11,86,1024,5064,42,61,0
5,29,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,105.256,210.512,11,83,1018,5172,46,47,0
5,30,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0,118.413,236.826,8,90,1017,5202,42,44,1
5,31,1,1.3157,2.23,0.59,0.3,22,10,1,1,0.5,0.76,0.5557,11.114,8,88,1016,5100,45,63,0
6,1,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,4.06,0,0,8,88,1020,5107,28,41,0
6,2,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,1.02,0.15,0.3,4,92,1024,5111,27,49,0
6,3,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,5.08,0,0,7,93,1019,5275,23,48,0
6,4,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,4.38,8.76,6,83,1021,5021,25,69,0
6,5,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,5.475,10.95,8,78,1022,5231,23,62,0
6,6,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,6.57,13.14,6,70,1022,5288,27,80,0
6,7,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,6.57,13.14,9,60,1024,5297,22,70,0
6,8,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,7.665,15.33,8,62,1026,5222,25,79,0
6,9,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,8.76,17.52,9,62,1032,5196,28,70,0
6,10,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,9.855,19.71,4,79,1035,5073,30,77,1
6,11,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,1.095,2.19,4,86,1033,5021,21,47,0
6,12,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,2.19,4.38,5,83,1030,5293,27,77,0
6,13,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,3.285,6.57,9,76,1021,5148,30,59,0
6,14,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,4.38,8.76,9,74,1025,5210,25,74,0
6,15,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,5.475,10.95,9,71,1028,5003,27,41,0
6,16,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,6.57,13.14,10,67,1029,5080,21,67,0
6,17,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,7.665,15.33,10,67,1026,5129,25,80,0
6,18,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,8.76,17.52,9,71,1025,5124,20,71,0
6,19,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,9.855,19.71,8,72,1026,5264,23,76,1
6,20,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,1.095,2.19,10,70,1025,5040,28,77,0
6,21,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,2.19,4.38,8,73,1026,5165,20,72,0
6,22,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,3.285,6.57,8,73,1022,5276,25,53,0
6,23,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,4.38,8.76,8,70,1019,5165,20,55,0
6,24,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,5.475,10.95,9,64,1027,5108,22,78,0
6,25,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,6.57,13.14,8,67,1029,5257,27,55,0
6,26,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0.25,5.915,11.83,6,80,1030,5252,30,48,0
6,27,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,8.76,17.52,7,86,1029,5235,29,75,0
6,28,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,9.855,19.71,8,87,1024,5276,28,53,0
6,29,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,10.95,21.9,7,86,1018,5105,27,69,0
6,30,1,1.095,1.46,0.75,0.3,22,10,1,1,0.5,0,12.045,24.09,9,47,1023,5197,20,48,1
7,1,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,1.3612,27.224,8,68,1023,3748,25,56,0
7,2,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0.51,17.024,34.048,8,93,1022,3809,25,40,0
7,3,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0.25,33.336,66.672,7,87,1023,4029,20,64,0
7,4,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,54.448,108.896,8,81,1024,4159,24,58,0
7,5,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,6.806,1.3612,9,68,1023,4080,28,58,0
7,6,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,81.672,163.344,11,52,1022,4196,27,64,0
7,7,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,95.284,190.568,10,52,1020,3761,29,78,0
7,8,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,108.896,217.792,10,54,1016,3618,29,67,0
7,9,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,122.508,245.016,11,51,1014,3715,28,42,0
7,10,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,1.3612,27.224,9,57,1013,4081,25,40,0
7,11,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,149.732,299.464,11,61,1019,3808,23,47,0
7,12,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,163.344,326.688,9,57,1017,3594,20,41,1
7,13,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,1.3612,27.224,10,52,1010,3963,26,78,0
7,14,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,27.224,54.448,9,64,1017,4109,20,69,0
7,15,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,40.836,81.672,10,43,1027,3728,20,80,0
7,16,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,54.448,108.896,6,60,1029,3881,26,73,0
7,17,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,6.806,1.3612,5,66,1025,4161,27,40,0
7,18,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,81.672,163.344,8,58,1027,4095,23,56,1
7,19,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,1.3612,27.224,7,70,1026,4090,28,79,0
7,20,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,27.224,54.448,8,60,1021,4032,21,42,0
7,21,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,40.836,81.672,9,63,1021,3840,30,42,0
7,22,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,54.448,108.896,10,66,1019,3769,24,57,0
7,23,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,6.806,1.3612,12,54,1017,3558,25,54,0
7,24,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,81.672,163.344,8,69,1047,4040,20,70,0
7,25,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,95.284,190.568,8,78,1024,4069,26,56,0
7,26,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,108.896,217.792,8,71,1028,3656,25,62,1
7,27,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,1.3612,27.224,8,60,1026,3740,30,55,0
7,28,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,27.224,54.448,8,67,1022,3560,28,50,0
7,29,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,40.836,81.672,9,68,1018,3778,28,45,0
7,30,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,54.448,108.896,10,63,1014,4149,25,64,0
7,31,1,1.3612,1.64,0.83,0.3,22,10,1,1,0.5,0,6.806,1.3612,12,57,1022,3686,26,55,1
8,1,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,11,65,1023,5274,33,48,0
8,2,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,13,59,1020,5288,38,71,0
8,3,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,11,65,1015,5292,34,46,0
8,4,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,96.832,193.664,13,64,1013,5154,44,44,1
8,5,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,13,61,1014,5251,35,54,0
8,6,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,14,57,1019,5197,33,57,1
8,7,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,13,58,1017,5188,44,56,0
8,8,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,12,44,1020,5149,32,46,0
8,9,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,13,48,1022,5116,40,54,0
8,10,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,96.832,193.664,13,51,1018,5244,31,76,0
8,11,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,12.104,24.208,14,51,1014,5035,37,42,1
8,12,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,14,53,1013,5037,41,53,0
8,13,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,19,38,1010,5187,39,57,0
8,14,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,16,40,1010,5077,37,41,1
8,15,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,19,34,1008,5200,41,54,0
8,16,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,19,29,1004,5203,43,54,0
8,17,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,14,34,1014,5068,42,78,1
8,18,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,12,29,1016,5218,33,49,0
8,19,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,12,21,1016,5119,34,44,0
8,20,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,9,40,1028,5039,33,61,1
8,21,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,9,55,1028,5045,39,49,0
8,22,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,12,45,1019,5140,39,60,0
8,23,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,14,39,1015,5003,32,43,1
8,24,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,17,37,1010,5021,30,46,0
8,25,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,18,35,1008,5051,38,42,0
8,26,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,16,31,1011,5102,35,52,0
8,27,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,96.832,193.664,13,25,1017,5259,36,75,0
8,28,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,12.104,24.208,11,33,1021,5185,39,72,1
8,29,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,24.208,48.416,12,42,1024,5158,38,40,0
8,30,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,48.416,96.832,17,34,1014,5012,43,42,0
8,31,1,2.5908,2.54,1.02,0.3,22,10,1,1,0.5,0.17,72.624,145.248,12,32,1016,5281,30,44,0
9,1,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0.25,120.874,241.748,9,49,1026,5825,39,58,1
9,2,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,10,33,1030,5602,42,53,0
9,3,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,8,36,1034,5842,52,42,0
9,4,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,7,55,1031,5908,39,49,1
9,5,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,8,53,1029,5816,42,56,0
9,6,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,8,50,1024,5833,52,40,0
9,7,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,12,38,1019,5766,46,64,1
9,8,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,14,34,1015,5841,46,59,0
9,9,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,17,29,1014,5885,45,53,0
9,10,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,19,32,1015,5899,49,42,1
9,11,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,18,41,1012,5666,46,40,0
9,12,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,16,40,1009,5654,43,67,0
9,13,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,13,29,1020,5753,44,72,1
9,14,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,14,35,1022,5894,50,73,0
9,15,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,16,38,1015,5647,41,77,0
9,16,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,18,32,1012,5684,46,45,1
9,17,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,19,29,1011,5739,44,58,0
9,18,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,17,42,1024,5791,48,56,0
9,19,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,16,44,1022,5784,45,68,1
9,20,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,19,40,1014,5720,41,59,0
9,21,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,21,37,1011,5839,44,54,1
9,22,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,18,29,1019,5894,40,65,0
9,23,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,14,17,1028,5862,47,50,0
9,24,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,12,24,1024,5743,49,67,1
9,25,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,16,34,1015,5875,41,80,0
9,26,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,18,39,1013,5602,50,52,0
9,27,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,21,39,1012,5916,41,78,1
9,28,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,5.075,10.15,21,33,1017,5904,45,47,0
9,29,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,10.15,20.3,16,54,1015,5890,43,75,0
9,30,1,5.075,4.06,1.25,0.3,22,10,1,1,0.5,0,15.225,30.45,13,68,1017,5615,48,66,1
10,1,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,7.4385,14.877,16,61,1017,6700,38,45,0
10,2,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,14.877,29.754,20,48,1017,6718,43,62,0
10,3,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,223.155,44.631,21,42,1012,6821,45,58,1
10,4,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,3.05,43.885,8.777,16,65,1015,6655,44,70,0
10,5,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,11.827,23.654,16,64,1023,6521,48,56,1
10,6,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,7.4385,14.877,18,50,1012,6629,48,75,0
10,7,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,14.877,29.754,17,41,1016,6544,51,44,1
10,8,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,7.4385,14.877,16,39,1014,6534,52,40,0
10,9,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,14.877,29.754,18,40,1015,6536,45,45,1
10,10,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,7.4385,14.877,20,37,1013,6646,46,79,0
10,11,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,14.877,29.754,22,35,1008,6601,38,67,1
10,12,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,7.4385,14.877,21,42,1006,6783,40,66,0
10,13,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,14.877,29.754,17,43,1012,6531,42,76,1
10,14,1,7.4385,5.51,1.35,0.3,22,10,1,1,0.5,0,7.4385,14.877,18,53,1010,6673,48,47,0
